order_id,customer_id,product_id,category,amount,order_date,returned,total_amount
O117550,C10216,P212112,Electronics,498,06-09-2024,No,997
O117551,C10375,P202297,Fashion,34,25-06-2025,No,33
O117552,C17887,P201535,Home,122,29-04-2025,No,122
O117553,C11609,P214931,Toys,8,11-05-2024,No,31
O117554,C14106,P206282,Fashion,44,05-09-2025,No,88
O117555,C17966,P228634,Toys,5,02-10-2023,No,5
O117556,C13839,P244262,Home,652,20-07-2024,Yes,554
O117557,C17179,P225485,Toys,16,31-12-2024,No,16
O117558,C12939,P234729,Fashion,109,07-10-2024,No,93
O117559,C14062,P224587,Home,25,22-04-2025,No,25
O117560,C11613,P233747,Fashion,49,04-06-2024,No,49
O117561,C16578,P233040,Fashion,60,11-07-2024,No,57
O117562,C17851,P245543,Home,215,22-10-2024,No,430
O117563,C13679,P223641,Fashion,38,13-05-2024,No,38
O117564,C14913,P226573,Toys,3,22-05-2024,No,5
O117565,C17540,P205144,Sports,40,31-07-2025,No,40
O117566,C11296,P201688,Fashion,21,22-05-2025,No,21
O117567,C17074,P248088,Grocery,6,24-12-2024,No,6
O117568,C13996,P217979,Grocery,2,18-10-2024,No,7
O117569,C14786,P231803,Grocery,1,05-10-2023,No,1
O117570,C15695,P216154,Beauty,21,04-12-2023,No,20
O117571,C15628,P237451,Home,186,04-07-2024,No,186
O117572,C11155,P215123,Fashion,18,19-09-2023,No,16
O117573,C16998,P223998,Electronics,435,23-07-2025,No,435
O117574,C16043,P205786,Beauty,35,18-01-2024,No,106
O117575,C14879,P230289,Beauty,16,25-11-2023,No,16
O117576,C12366,P205129,Beauty,21,16-09-2024,No,21
O117577,C12891,P228914,Beauty,12,15-06-2025,No,12
O117578,C11972,P225777,Electronics,203,21-11-2023,No,609
O117579,C15972,P202845,Sports,97,02-10-2023,No,195
O117580,C16764,P208448,Home,69,04-11-2024,No,69
O117581,C10784,P249461,Home,102,09-01-2024,No,102
O117582,C17335,P227139,Home,189,21-05-2024,No,189
O117583,C14492,P221718,Electronics,1136,04-02-2024,No,965
O117584,C17347,P249030,Toys,46,07-11-2023,No,87
O117585,C11081,P223581,Electronics,849,16-05-2024,No,2548
O117586,C15599,P227993,Beauty,62,16-02-2025,No,112
O117587,C12033,P242048,Grocery,5,06-08-2025,No,5
O117588,C11614,P212923,Fashion,149,26-03-2025,No,119
O117589,C14555,P213084,Home,43,28-04-2025,No,43
O117590,C16204,P217560,Home,273,11-05-2024,No,546
O117591,C12416,P222567,Electronics,333,24-08-2025,No,266
O117592,C17288,P219481,Home,250,07-08-2025,No,250
O117593,C16862,P232016,Home,541,10-03-2025,No,2162
O117594,C14641,P211422,Electronics,728,30-06-2025,No,2183
O117595,C13653,P201724,Home,233,30-12-2023,No,700
O117596,C17184,P230471,Electronics,125,09-07-2024,No,113
O117597,C16639,P202628,Grocery,27,05-10-2024,Yes,69
O117598,C10496,P227875,Sports,28,02-09-2024,No,24
O117599,C10504,P217734,Electronics,284,20-05-2024,No,567
O117600,C17699,P224109,Toys,16,16-06-2025,No,13
O117601,C17112,P200619,Home,106,27-08-2024,No,96
O117602,C13386,P213786,Fashion,68,29-05-2024,No,61
O117603,C15188,P228634,Fashion,30,24-10-2024,No,30
O117604,C17894,P221927,Beauty,18,03-08-2025,No,54
O117605,C12208,P209729,Electronics,400,19-02-2024,No,400
O117606,C15733,P222237,Electronics,423,17-04-2025,No,423
O117607,C14813,P236540,Beauty,17,05-07-2025,No,15
O117608,C13216,P235301,Grocery,2,24-09-2024,No,2
O117609,C15688,P241437,Home,49,29-05-2024,No,42
O117610,C13666,P221735,Home,390,08-07-2025,No,390
O117611,C17136,P234808,Grocery,36,22-05-2024,No,36
O117612,C11408,P217949,Fashion,57,28-03-2024,No,113
O117613,C14364,P220509,Fashion,15,07-09-2024,Yes,13
O117614,C14077,P229398,Grocery,2,17-05-2024,No,6
O117615,C16042,P204268,Sports,304,15-10-2023,No,304
O117616,C11477,P235607,Electronics,721,04-09-2025,No,1442
O117617,C16842,P249619,Sports,60,21-11-2023,No,60
O117618,C15637,P244507,Toys,22,19-07-2024,No,19
O117619,C14960,P247826,Fashion,126,13-01-2024,No,503
O117620,C12397,P240944,Home,30,04-09-2024,No,30
O117621,C10109,P239308,Fashion,55,08-06-2025,No,47
O117622,C13554,P212412,Beauty,65,21-09-2023,No,307
O117623,C16550,P235511,Sports,188,16-07-2024,No,150
O117624,C10649,P227150,Electronics,160,24-07-2025,No,320
O117625,C16194,P205642,Sports,309,07-03-2025,No,278
O117626,C17570,P210069,Sports,32,08-11-2023,No,32
O117627,C17730,P231832,Electronics,126,07-10-2023,No,359
O117628,C11499,P201026,Beauty,5,08-12-2023,No,5
O117629,C15206,P203592,Beauty,6,11-12-2023,No,12
O117630,C17235,P200987,Home,199,20-11-2023,No,199
O117631,C10595,P215917,Grocery,5,16-06-2025,No,13
O117632,C10978,P207238,Fashion,105,14-05-2024,No,94
O117633,C17209,P235515,Electronics,683,02-03-2025,No,615
O117634,C10730,P208330,Sports,22,24-10-2024,No,22
O117635,C10056,P205650,Beauty,22,10-09-2024,No,19
O117636,C16881,P237264,Grocery,19,18-12-2023,No,19
O117637,C12243,P225217,Fashion,61,20-04-2024,No,123
O117638,C15879,P249588,Home,24,25-06-2024,No,24
O117639,C11701,P217807,Home,61,23-05-2025,No,122
O117640,C17229,P225712,Toys,21,21-05-2024,No,21
O117641,C11286,P236489,Home,126,17-06-2025,No,88
O117642,C10111,P227865,Toys,35,25-05-2024,No,70
O117643,C16908,P224633,Electronics,69,14-06-2025,No,65
O117644,C14806,P225275,Home,96,19-05-2024,No,173
O117645,C11201,P201145,Electronics,664,25-10-2024,No,1993
O117646,C10947,P221963,Grocery,68,17-12-2024,No,203
O117647,C14121,P209300,Electronics,95,12-08-2025,No,189
O117648,C16553,P246697,Home,147,17-07-2024,No,147
O117649,C10757,P220879,Electronics,50,24-05-2024,No,202
O117650,C16674,P206242,Grocery,7,22-03-2024,No,7
O117651,C15896,P213832,Beauty,17,25-12-2023,No,52
O117652,C13388,P224683,Grocery,7,23-03-2024,No,6
O117653,C15651,P214285,Electronics,368,19-12-2024,No,350
O117654,C17273,P228823,Electronics,55,22-04-2024,No,55
O117655,C16892,P209097,Home,325,21-06-2025,No,325
O117656,C11841,P247852,Beauty,12,04-04-2024,No,12
O117657,C13535,P201992,Fashion,13,10-12-2024,No,18
O117658,C12293,P236890,Sports,66,26-08-2025,No,263
O117659,C11104,P228790,Electronics,284,07-03-2025,No,270
O117660,C10661,P229394,Beauty,4,09-06-2024,No,4
O117661,C10908,P245058,Home,221,29-07-2025,No,221
O117662,C16539,P249957,Home,186,06-10-2023,No,167
O117663,C14617,P218376,Beauty,21,28-02-2024,No,39
O117664,C11856,P223880,Electronics,117,09-01-2024,No,117
O117665,C15855,P219984,Grocery,35,05-09-2025,No,106
O117666,C17069,P213541,Toys,33,28-06-2024,No,33
O117667,C12311,P228975,Home,45,23-01-2024,No,38
O117668,C17828,P204010,Beauty,36,12-11-2024,No,36
O117669,C10789,P208275,Electronics,85,23-09-2024,No,424
O117670,C15393,P236088,Home,27,16-01-2024,No,27
O117671,C15825,P218889,Home,87,14-07-2025,No,87
O117672,C10171,P240596,Home,169,12-09-2024,No,508
O117673,C14360,P240653,Toys,51,06-10-2023,No,46
O117674,C11986,P240016,Fashion,179,02-05-2024,No,179
O117675,C17989,P240636,Electronics,433,14-06-2025,No,1731
O117676,C15145,P232155,Beauty,40,26-10-2023,No,40
O117677,C15588,P206349,Sports,80,31-07-2025,No,80
O117678,C11885,P223347,Electronics,69,08-06-2024,No,131
O117679,C10475,P203062,Beauty,6,23-12-2023,No,6
O117680,C16499,P203852,Fashion,179,12-04-2025,No,143
O117681,C11049,P213160,Sports,59,23-12-2023,No,50
O117682,C14129,P216322,Home,205,29-08-2024,No,583
O117683,C12311,P200387,Toys,7,26-05-2025,No,7
O117684,C11161,P246891,Home,110,11-10-2024,No,220
O117685,C10815,P239805,Toys,5,13-10-2023,No,4
O117686,C13766,P206910,Sports,173,27-12-2024,No,147
O117687,C12922,P215758,Toys,6,29-12-2023,No,11
O117688,C10753,P202003,Toys,26,17-03-2025,No,26
O117689,C14661,P225607,Home,32,01-04-2025,No,32
O117690,C10461,P238513,Home,235,04-12-2024,No,235
O117691,C13239,P225025,Toys,16,13-12-2024,No,16
O117692,C15750,P203547,Home,80,31-08-2025,No,80
O117693,C12702,P225672,Electronics,183,27-12-2024,No,165
O117694,C10080,P241819,Toys,25,16-04-2024,No,21
O117695,C12804,P214456,Home,22,16-10-2024,No,22
O117696,C16033,P200301,Electronics,680,18-04-2025,No,680
O117697,C10869,P239872,Sports,151,14-05-2024,Yes,302
O117698,C15526,P231603,Grocery,7,04-02-2025,No,14
O117699,C17741,P241840,Toys,77,12-05-2024,No,77
O117700,C15165,P243241,Beauty,47,19-06-2025,No,47
O117701,C14694,P220545,Electronics,153,01-04-2025,No,122
O117702,C15730,P249381,Sports,225,27-08-2025,No,225
O117703,C10806,P240478,Beauty,6,23-10-2023,No,6
O117704,C11934,P216178,Fashion,63,23-03-2025,No,63
O117705,C15172,P218216,Grocery,3,20-11-2023,No,3
O117706,C17127,P208242,Electronics,1261,03-06-2025,No,1261
O117707,C10703,P207496,Home,17,14-02-2025,No,17
O117708,C12523,P220866,Electronics,136,23-01-2024,No,116
O117709,C12639,P228357,Grocery,11,13-10-2024,No,21
O117710,C16159,P246252,Electronics,335,31-03-2025,No,318
O117711,C17527,P231212,Home,105,04-07-2025,No,105
O117712,C14582,P205887,Toys,29,26-10-2024,Yes,26
O117713,C13909,P217862,Fashion,5,20-08-2025,No,7
O117714,C14801,P234856,Electronics,320,04-02-2024,No,320
O117715,C15621,P206040,Electronics,360,26-03-2025,No,342
O117716,C11164,P224536,Home,41,21-12-2024,No,164
O117717,C10619,P213440,Home,152,25-12-2023,No,303
O117718,C17982,P247189,Sports,114,20-11-2023,No,91
O117719,C13066,P228371,Fashion,42,09-06-2024,No,42
O117720,C14872,P219724,Sports,40,27-08-2024,No,40
O117721,C10446,P202343,Grocery,8,27-05-2024,No,16
O117722,C12337,P207188,Toys,8,14-09-2023,No,24
O117723,C10208,P234006,Beauty,39,19-10-2024,No,39
O117724,C15594,P229096,Grocery,14,09-06-2024,No,14
O117725,C12460,P245216,Grocery,3,29-06-2024,No,3
O117726,C16820,P206856,Beauty,24,19-07-2024,Yes,24
O117727,C15546,P222044,Fashion,120,09-06-2024,No,240
O117728,C15973,P210620,Grocery,25,06-01-2024,No,25
O117729,C13442,P220723,Toys,46,02-10-2023,No,130
O117730,C17999,P241142,Electronics,859,28-05-2024,No,816
O117731,C12711,P241503,Grocery,4,09-04-2025,No,4
O117732,C12337,P223475,Home,177,19-07-2025,No,337
O117733,C17599,P230243,Fashion,56,20-11-2024,No,50
O117734,C11291,P232860,Fashion,7,28-01-2024,No,7
O117735,C12198,P202415,Fashion,79,23-03-2024,No,71
O117736,C15838,P204254,Home,41,17-07-2025,No,41
O117737,C15374,P210637,Beauty,64,10-05-2024,Yes,61
O117738,C17520,P224510,Home,247,29-07-2024,No,235
O117739,C11400,P237301,Home,203,28-02-2025,No,193
O117740,C15772,P206516,Sports,127,11-10-2023,No,127
O117741,C14950,P204401,Electronics,256,18-05-2024,No,256
O117742,C15477,P235800,Grocery,22,13-03-2024,Yes,22
O117743,C12655,P232122,Sports,178,19-10-2024,No,178
O117744,C14012,P219673,Sports,20,04-05-2025,No,20
O117745,C16513,P229653,Home,63,24-08-2025,No,239
O117746,C17394,P243336,Grocery,6,05-09-2024,No,6
O117747,C10704,P220822,Electronics,93,14-01-2024,No,84
O117748,C17470,P206867,Electronics,1259,02-10-2024,No,2519
O117749,C10825,P246944,Toys,19,17-03-2025,No,19
O117750,C11004,P236002,Sports,98,07-07-2024,No,98
O117751,C13460,P222381,Fashion,29,06-01-2025,No,29
O117752,C10376,P239069,Beauty,39,13-05-2025,No,117
O117753,C10972,P217517,Beauty,19,18-10-2024,No,15
O117754,C14213,P211830,Beauty,36,15-07-2025,No,34
O117755,C13076,P210589,Beauty,55,17-02-2024,No,52
O117756,C10443,P234830,Grocery,15,12-07-2024,No,11
O117757,C17519,P204627,Grocery,14,23-06-2025,No,14
O117758,C10754,P245910,Grocery,21,04-02-2024,No,18
O117759,C13604,P200468,Beauty,20,13-06-2025,No,18
O117760,C17831,P201344,Fashion,87,21-06-2025,No,348
O117761,C14735,P225454,Beauty,5,08-02-2024,No,5
O117762,C12171,P206098,Beauty,10,12-09-2024,No,10
O117763,C12705,P244869,Fashion,132,21-04-2024,No,132
O117764,C15396,P232229,Beauty,8,01-07-2025,No,8
O117765,C16965,P236575,Beauty,18,20-04-2024,No,15
O117766,C13465,P237504,Grocery,10,05-09-2024,No,19
O117767,C12711,P221341,Fashion,32,02-05-2025,No,28
O117768,C12407,P215375,Sports,208,07-06-2025,No,187
O117769,C10622,P230106,Home,192,01-11-2024,No,192
O117770,C15588,P249740,Electronics,590,27-07-2025,Yes,502
O117771,C16104,P236651,Fashion,238,17-12-2023,No,226
O117772,C15747,P225905,Electronics,1247,23-06-2025,No,1995
O117773,C11723,P200091,Fashion,114,08-12-2024,No,195
O117774,C17224,P249609,Electronics,321,14-07-2025,No,321
O117775,C13322,P201884,Grocery,6,29-07-2025,No,6
O117776,C11919,P213432,Electronics,468,19-01-2024,No,468
O117777,C10918,P247050,Toys,61,14-08-2025,No,58
O117778,C15269,P219505,Grocery,62,31-01-2025,No,59
O117779,C16595,P214202,Home,135,24-10-2024,No,216
O117780,C15281,P210231,Electronics,442,02-04-2024,No,1326
O117781,C14215,P240410,Beauty,11,24-01-2024,No,11
O117782,C10581,P240720,Fashion,16,25-05-2024,No,11
O117783,C16043,P209595,Electronics,381,12-02-2025,No,362
O117784,C17518,P220087,Beauty,9,02-12-2024,No,19
O117785,C16242,P204482,Fashion,30,17-07-2024,No,30
O117786,C15286,P234749,Sports,77,27-03-2025,No,73
O117787,C13881,P213918,Beauty,69,04-10-2023,No,59
O117788,C11686,P229984,Toys,77,27-01-2024,No,77
O117789,C13909,P242752,Electronics,142,12-04-2024,No,142
O117790,C11999,P215813,Fashion,12,06-10-2024,No,12
O117791,C16657,P204466,Beauty,9,09-09-2025,No,9
O117792,C12711,P234999,Grocery,11,25-09-2023,No,9
O117793,C10400,P222165,Toys,32,05-06-2024,No,91
O117794,C16508,P241164,Sports,83,06-12-2023,No,70
O117795,C13648,P213241,Beauty,69,15-07-2025,No,66
O117796,C15445,P243179,Beauty,28,03-06-2024,No,20
O117797,C12628,P213112,Fashion,38,22-07-2025,No,36
O117798,C11656,P224797,Beauty,39,23-07-2025,No,111
O117799,C10620,P209383,Home,415,15-09-2023,No,352
O117800,C16971,P219699,Home,63,20-01-2024,No,63
O117801,C10246,P211481,Grocery,5,23-08-2025,No,5
O117802,C16577,P205175,Toys,7,01-12-2023,No,7
O117803,C15212,P217982,Electronics,299,03-11-2023,No,284
O117804,C13339,P231334,Grocery,9,15-10-2023,No,8
O117805,C16758,P217926,Fashion,19,20-10-2023,No,19
O117806,C17086,P208333,Fashion,68,26-03-2025,No,204
O117807,C13010,P214460,Grocery,6,19-05-2024,No,5
O117808,C14719,P200089,Home,196,21-04-2024,No,186
O117809,C12368,P228561,Toys,38,13-10-2023,Yes,32
O117810,C13994,P220790,Fashion,104,23-01-2024,No,177
O117811,C11839,P205490,Toys,5,31-10-2023,No,5
O117812,C12903,P248055,Toys,9,12-01-2024,No,8
O117813,C16205,P243223,Home,108,20-05-2024,No,291
O117814,C14395,P211704,Sports,194,20-07-2025,No,194
O117815,C14498,P232627,Grocery,8,18-08-2024,No,7
O117816,C17098,P217593,Home,152,17-11-2023,No,456
O117817,C15767,P237746,Home,90,14-10-2023,No,90
O117818,C17734,P235992,Sports,13,27-02-2024,No,39
O117819,C13691,P237624,Home,60,08-08-2024,No,60
O117820,C17470,P224177,Grocery,20,29-07-2024,No,35
O117821,C13841,P222623,Electronics,476,07-09-2025,No,1214
O117822,C14348,P225935,Home,293,16-06-2025,No,235
O117823,C15853,P200148,Sports,98,15-03-2024,No,98
O117824,C16621,P215263,Home,201,17-06-2024,No,201
O117825,C11392,P224449,Fashion,31,27-05-2024,No,27
O117826,C13750,P224083,Home,67,19-03-2025,Yes,67
O117827,C16060,P231602,Grocery,6,25-03-2025,No,6
O117828,C14255,P242314,Beauty,7,01-03-2024,Yes,7
O117829,C13008,P213538,Fashion,33,06-04-2025,No,32
O117830,C17333,P246883,Sports,174,02-06-2025,No,347
O117831,C14300,P226981,Beauty,3,09-04-2025,No,3
O117832,C13338,P248956,Beauty,24,27-03-2025,No,20
O117833,C15257,P202363,Home,35,06-01-2025,Yes,33
O117834,C15487,P227508,Electronics,493,01-06-2024,No,444
O117835,C13514,P203107,Beauty,7,22-12-2023,No,6
O117836,C14953,P205628,Home,34,08-11-2023,No,34
O117837,C10759,P201451,Home,16,13-11-2023,No,28
O117838,C15686,P248963,Fashion,34,08-05-2025,No,91
O117839,C12768,P241409,Fashion,56,18-01-2024,No,56
O117840,C13088,P215180,Toys,9,09-08-2024,No,8
O117841,C12115,P212377,Home,16,16-08-2025,No,22
O117842,C14228,P243548,Electronics,927,04-03-2025,No,880
O117843,C11723,P220319,Electronics,690,12-02-2025,No,690
O117844,C12966,P230685,Fashion,36,22-04-2025,No,32
O117845,C10429,P249101,Home,238,25-10-2023,No,238
O117846,C12355,P223214,Beauty,43,15-08-2025,No,43
O117847,C16793,P231113,Electronics,318,28-09-2024,No,270
O117848,C15293,P217673,Home,109,15-08-2024,No,103
O117849,C12459,P249655,Electronics,392,05-06-2025,No,314
O117850,C14192,P231877,Electronics,466,20-09-2024,No,466
O117851,C15802,P235865,Toys,36,11-03-2024,No,36
O117852,C15273,P246356,Sports,94,21-05-2025,No,470
O117853,C11718,P218531,Toys,29,31-08-2025,No,28
O117854,C11265,P209657,Fashion,15,17-12-2024,No,45
O117855,C15423,P204520,Fashion,72,21-12-2023,No,72
O117856,C11308,P246109,Home,18,27-10-2024,No,32
O117857,C11050,P236484,Sports,116,06-09-2025,No,278
O117858,C13473,P229577,Beauty,34,19-10-2024,No,34
O117859,C15479,P247599,Beauty,87,21-10-2024,No,74
O117860,C17227,P230558,Electronics,228,24-02-2025,No,182
O117861,C12249,P241610,Home,26,17-09-2024,No,23
O117862,C12809,P229669,Toys,10,29-05-2024,No,10
O117863,C12921,P227838,Home,82,09-01-2024,No,163
O117864,C14676,P201210,Fashion,77,01-08-2024,No,155
O117865,C14041,P234955,Home,37,09-12-2023,No,35
O117866,C12417,P208058,Sports,28,18-03-2025,No,25
O117867,C10532,P249520,Electronics,131,18-10-2024,No,131
O117868,C15271,P243304,Beauty,9,14-07-2025,No,9
O117869,C15221,P232699,Grocery,35,01-08-2025,No,35
O117870,C10898,P211463,Home,33,05-04-2024,No,30
O117871,C12654,P202843,Electronics,223,24-05-2024,No,201
O117872,C11469,P214335,Beauty,16,11-07-2025,No,14
O117873,C12920,P219834,Electronics,94,17-04-2025,No,85
O117874,C11252,P227727,Fashion,11,02-05-2024,No,21
O117875,C17292,P206644,Electronics,832,17-03-2024,No,832
O117876,C10769,P245314,Electronics,638,22-09-2023,No,574
O117877,C10833,P242596,Toys,55,03-11-2024,No,44
O117878,C17142,P230239,Sports,48,01-11-2023,No,214
O117879,C16000,P220244,Fashion,42,23-10-2024,No,36
O117880,C17081,P217528,Grocery,5,29-11-2023,No,5
O117881,C16379,P240428,Sports,59,06-04-2025,No,212
O117882,C12209,P200017,Home,218,01-12-2024,No,218
O117883,C14649,P246388,Electronics,260,09-12-2024,No,937
O117884,C16931,P205999,Sports,21,14-01-2025,No,21
O117885,C13424,P218040,Home,10,18-01-2024,No,21
O117886,C11091,P212397,Fashion,18,09-01-2025,No,17
O117887,C11196,P245386,Fashion,15,10-05-2025,No,15
O117888,C13914,P234055,Electronics,564,27-12-2023,No,507
O117889,C11660,P216651,Sports,118,23-01-2025,No,236
O117890,C17849,P233202,Electronics,642,06-05-2024,No,578
O117891,C14654,P235265,Beauty,16,11-05-2024,No,46
O117892,C10260,P239208,Electronics,335,21-10-2023,No,670
O117893,C12264,P238805,Beauty,16,20-11-2024,No,16
O117894,C15936,P240574,Home,43,03-12-2023,No,43
O117895,C15243,P234381,Beauty,27,29-10-2024,No,52
O117896,C14900,P241678,Electronics,210,04-04-2025,No,598
O117897,C11185,P244938,Fashion,19,09-10-2024,No,16
O117898,C16344,P223548,Electronics,956,05-11-2024,Yes,1912
O117899,C17621,P248524,Sports,21,13-04-2025,No,21
O117900,C12449,P247515,Electronics,537,04-09-2025,No,537
O117901,C13533,P244632,Beauty,23,23-12-2023,No,23
O117902,C14370,P222847,Electronics,518,08-03-2025,No,466
O117903,C14301,P225316,Grocery,2,30-09-2024,No,9
O117904,C17207,P205695,Home,75,12-01-2024,No,226
O117905,C13344,P213637,Electronics,567,02-08-2025,No,567
O117906,C15819,P213878,Electronics,599,10-09-2024,No,599
O117907,C10866,P237280,Fashion,81,31-10-2024,No,81
O117908,C10092,P240728,Grocery,19,21-12-2023,No,17
O117909,C15161,P245937,Electronics,204,20-02-2025,No,204
O117910,C17632,P204886,Toys,27,07-12-2023,No,27
O117911,C16522,P203771,Home,25,01-06-2025,No,101
O117912,C13178,P230647,Toys,5,05-09-2025,No,27
O117913,C11351,P238672,Toys,17,08-07-2025,Yes,17
O117914,C16208,P246686,Grocery,12,26-04-2025,No,11
O117915,C10364,P247193,Electronics,257,28-04-2025,No,1030
O117916,C14916,P215094,Toys,28,30-04-2025,No,25
O117917,C15603,P219896,Electronics,320,14-09-2024,No,320
O117918,C13718,P225674,Fashion,8,28-09-2023,No,8
O117919,C16125,P244765,Sports,225,10-06-2025,No,225
O117920,C11924,P246346,Home,140,23-06-2025,Yes,140
O117921,C13095,P227559,Beauty,58,23-06-2025,No,105
O117922,C16683,P224487,Grocery,8,06-05-2025,No,38
O117923,C15181,P211575,Toys,2,02-04-2025,No,4
O117924,C12538,P218228,Home,199,10-01-2024,No,179
O117925,C11296,P203924,Beauty,23,01-02-2025,No,23
O117926,C12276,P248469,Electronics,56,17-02-2025,No,56
O117927,C15139,P229097,Home,122,08-12-2023,No,244
O117928,C10002,P245938,Beauty,69,15-11-2023,No,55
O117929,C13492,P230509,Sports,33,18-06-2024,No,53
O117930,C11753,P221265,Grocery,5,19-01-2025,No,5
O117931,C10910,P216918,Fashion,57,15-12-2024,No,57
O117932,C10306,P240345,Grocery,24,26-10-2023,No,20
O117933,C16575,P205730,Sports,111,03-08-2024,Yes,111
O117934,C14231,P208476,Electronics,412,12-09-2024,No,412
O117935,C16028,P240755,Home,62,22-08-2025,No,62
O117936,C14015,P210861,Home,11,17-09-2023,No,11
O117937,C16658,P225705,Fashion,95,22-03-2024,No,95
O117938,C16336,P241463,Electronics,1788,17-02-2025,No,1699
O117939,C15704,P204141,Beauty,52,07-05-2024,No,50
O117940,C11438,P240704,Electronics,215,19-04-2025,No,386
